FG.name,Ligand,Cluster,AA.property,Atom.property,Size,Size.scaled,Reuse.Atom,Reuse.Residue,Reuse.All,Reuse.pvalue
Sulfo,COM,cluster2,"[0.0, 0.0, 0.029850746268656716, 0.0, 0.029850746268656716, 0.029850746268656716, 0.1044776119402985, 0.0, 0.05970149253731343, 0.0, 0.0, 0.029850746268656716, 0.029850746268656716, 0.0, 0.1044776119402985, 0.0, 0.05970149253731343, 0.0, 0.3880597014925373, 0.13432835820895522]","[0.09090909090909091, 0.06060606060606061, 0.21212121212121213, 0.24242424242424243, 0.25757575757575757, 0.13636363636363635, 0.0]",7.444444444,0.146527839,0.77679066,0.29491767,0.60338585,0.023472267
Sulfo,SGN,cluster1,"[0.0, 0.0, 0.02666666666666667, 0.0, 0.02666666666666667, 0.0, 0.0, 0.02666666666666667, 0.16, 0.09333333333333334, 0.0, 0.0, 0.05333333333333334, 0.02666666666666667, 0.05333333333333334, 0.05333333333333334, 0.013333333333333334, 0.06666666666666667, 0.38666666666666666, 0.013333333333333334]","[0.16, 0.06666666666666667, 0.24, 0.24, 0.12, 0.17333333333333334, 0.0]",9.375,0.199230029,0.759201442,0.38748045,0.638850279,0.00819638
Sulfo(01),SGN,cluster2,"[0.0, 0.0, 0.01020408163265306, 0.0, 0.061224489795918366, 0.02040816326530612, 0.0, 0.07142857142857142, 0.061224489795918366, 0.030612244897959183, 0.0, 0.0, 0.02040816326530612, 0.01020408163265306, 0.09183673469387756, 0.12244897959183673, 0.030612244897959183, 0.15306122448979592, 0.22448979591836735, 0.09183673469387756]","[0.1326530612244898, 0.11224489795918367, 0.19387755102040816, 0.24489795918367346, 0.15306122448979592, 0.16326530612244897, 0.0]",10.88888889,0.240557646,NA,NA,NA,NA
Sulfonamide,AZM,cluster1,"[0.0, 0.0, 0.004878048780487805, 0.0, 0.004878048780487805, 0.12682926829268293, 0.0, 0.00975609756097561, 0.15609756097560976, 0.014634146341463415, 0.00975609756097561, 0.0, 0.07804878048780488, 0.0, 0.0, 0.04390243902439024, 0.04390243902439024, 0.0, 0.0, 0.5073170731707317]","[0.05853658536585366, 0.15121951219512195, 0.11707317073170732, 0.18536585365853658, 0.45365853658536587, 0.03414634146341464, 0.0]",17.08333333,0.409659638,NA,NA,NA,NA
S‎teroid,Y01,cluster3,"[0.0, 0.0, 0.05263157894736842, 0.21052631578947367, 0.15789473684210525, 0.10526315789473684, 0.07894736842105263, 0.17105263157894737, 0.02631578947368421, 0.0, 0.039473684210526314, 0.013157894736842105, 0.06578947368421052, 0.07894736842105263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.09836065573770492, 0.0, 0.01639344262295082, 0.6229508196721312, 0.2459016393442623, 0.01639344262295082, 0.0]",7.6,0.150774346,NA,NA,NA,NA
Tetrahydrothiopheneimidazolone,BTN,cluster2,"[0.0, 0.0, 0.0, 0.006756756756756757, 0.02252252252252252, 0.015765765765765764, 0.0518018018018018, 0.15315315315315314, 0.3490990990990991, 0.13063063063063063, 0.0, 0.0045045045045045045, 0.04279279279279279, 0.0518018018018018, 0.04504504504504504, 0.07432432432432433, 0.0, 0.006756756756756757, 0.04054054054054054, 0.0045045045045045045]","[0.11963882618510158, 0.08126410835214447, 0.12866817155756208, 0.11963882618510158, 0.42663656884875845, 0.12415349887133183, 0.0]",21.14285714,0.520480482,NA,NA,NA,NA
Tetramethylammonium,CHT,cluster2,"[0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.006493506493506494, 0.045454545454545456, 0.3409090909090909, 0.45454545454545453, 0.006493506493506494, 0.0, 0.012987012987012988, 0.0, 0.00974025974025974, 0.012987012987012988, 0.01948051948051948, 0.022727272727272728, 0.0, 0.006493506493506494, 0.048701298701298704]","[0.08496732026143791, 0.026143790849673203, 0.05555555555555555, 0.06535947712418301, 0.6895424836601307, 0.0784313725490196, 0.0]",18.11764706,0.437895344,NA,NA,NA,NA
Thiadiazoles,AZM,cluster3,"[0.0, 0.0, 0.0, 0.0, 0.4473684210526316, 0.0, 0.05263157894736842, 0.0, 0.13157894736842105, 0.0, 0.0, 0.0, 0.3684210526315789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.18421052631578946, 0.0, 0.0, 0.631578947368421, 0.18421052631578946, 0.0, 0.0]",3.8,0.047038236,NA,NA,NA,NA
Thiamine,TPP,cluster2,"[0.0, 0.0, 0.009324009324009324, 0.08624708624708624, 0.15384615384615385, 0.03496503496503497, 0.07226107226107226, 0.1258741258741259, 0.08158508158508158, 0.04428904428904429, 0.0, 0.10023310023310024, 0.027972027972027972, 0.016317016317016316, 0.037296037296037296, 0.037296037296037296, 0.12121212121212122, 0.004662004662004662, 0.004662004662004662, 0.04195804195804196]","[0.1089588377723971, 0.07990314769975787, 0.08716707021791767, 0.3220338983050847, 0.26150121065375304, 0.14043583535108958, 0.0]",11.59459459,0.259822689,NA,NA,NA,NA
Thiopyrophosphate,DST,cluster2,"[0.0, 0.0, 0.0, 0.0, 0.010948905109489052, 0.0036496350364963502, 0.010948905109489052, 0.08029197080291971, 0.0, 0.029197080291970802, 0.0036496350364963502, 0.0, 0.014598540145985401, 0.051094890510948905, 0.040145985401459854, 0.17153284671532848, 0.0364963503649635, 0.2116788321167883, 0.3284671532846715, 0.0072992700729927005]","[0.27007299270072993, 0.0948905109489051, 0.2518248175182482, 0.19708029197080293, 0.04744525547445255, 0.1386861313868613, 0.0]",18.26666667,0.441963426,0.977664844,0.938052955,0.968116532,3.74E-17
Thiopyrophosphate,FPS,cluster1,"[0.0, 0.0, 0.0, 0.014925373134328358, 0.004975124378109453, 0.0, 0.01990049751243781, 0.09950248756218906, 0.0, 0.09950248756218906, 0.0, 0.0, 0.0, 0.04477611940298507, 0.024875621890547265, 0.1791044776119403, 0.06467661691542288, 0.10945273631840796, 0.3283582089552239, 0.009950248756218905]","[0.24378109452736318, 0.12437810945273632, 0.22885572139303484, 0.15422885572139303, 0.09950248756218906, 0.14925373134328357, 0.0]",18.27272727,0.442128875,0.977664844,0.938052955,0.968116532,3.74E-17
Thiotriphosphate,AGS,cluster1,"[0.0, 0.0, 0.013636363636363636, 0.008181818181818182, 0.012727272727272728, 0.006363636363636364, 0.03636363636363636, 0.01090909090909091, 0.0, 0.10454545454545454, 0.0036363636363636364, 0.004545454545454545, 0.08, 0.07090909090909091, 0.05454545454545454, 0.12, 0.09727272727272727, 0.23, 0.10454545454545454, 0.04181818181818182]","[0.22202001819836215, 0.12374886260236578, 0.18562329390354868, 0.20473157415832574, 0.06733393994540492, 0.19654231119199272, 0.0]",13.0952381,0.30078872,0.898404127,0.786438317,0.895322603,1.27E-10
Thiotriphosphate,GSP,cluster1,"[0.0, 0.0, 0.013377926421404682, 0.020066889632107024, 0.006688963210702341, 0.030100334448160536, 0.0, 0.09364548494983277, 0.0, 0.043478260869565216, 0.0, 0.0, 0.18394648829431437, 0.056856187290969896, 0.08695652173913043, 0.09698996655518395, 0.03678929765886288, 0.21070234113712374, 0.10702341137123746, 0.013377926421404682]","[0.22408026755852842, 0.09698996655518395, 0.15384615384615385, 0.3076923076923077, 0.08695652173913043, 0.13043478260869565, 0.0]",14.23809524,0.33198755,0.898404127,0.786438317,0.895322603,1.27E-10
Thymine,THM,cluster2,"[0.0, 0.0, 0.0053475935828877, 0.07754010695187166, 0.02406417112299465, 0.0374331550802139, 0.2540106951871658, 0.20053475935828877, 0.058823529411764705, 0.02406417112299465, 0.0, 0.01871657754010695, 0.03208556149732621, 0.016042780748663103, 0.06951871657754011, 0.02406417112299465, 0.029411764705882353, 0.0106951871657754, 0.10962566844919786, 0.008021390374331552]","[0.11290322580645161, 0.051075268817204304, 0.08333333333333333, 0.1989247311827957, 0.47043010752688175, 0.08333333333333333, 0.0]",18.7,0.453792983,0.989692415,0.878117322,0.96815558,9.39E-17
Thymine,TMP,cluster1,"[0.0, 0.0, 0.019271948608137045, 0.04068522483940043, 0.04925053533190578, 0.027837259100642397, 0.13276231263383298, 0.22055674518201285, 0.05139186295503212, 0.02569593147751606, 0.004282655246252677, 0.017130620985010708, 0.03640256959314775, 0.034261241970021415, 0.06638115631691649, 0.02569593147751606, 0.0728051391862955, 0.023554603854389723, 0.10920770877944326, 0.042826552462526764]","[0.1314655172413793, 0.06465517241379311, 0.10775862068965517, 0.2025862068965517, 0.4051724137931034, 0.08836206896551724, 0.0]",15.56666667,0.36825619,0.992460161,0.914952198,0.978379479,6.66E-18
Thymine,TTP,cluster3,"[0.0, 0.0, 0.006122448979591836, 0.08979591836734693, 0.061224489795918366, 0.04081632653061224, 0.14081632653061224, 0.18979591836734694, 0.0836734693877551, 0.05918367346938776, 0.0, 0.026530612244897958, 0.04081632653061224, 0.024489795918367346, 0.07551020408163266, 0.0020408163265306124, 0.036734693877551024, 0.014285714285714285, 0.05918367346938776, 0.04897959183673469]","[0.09484536082474226, 0.061855670103092786, 0.10515463917525773, 0.2536082474226804, 0.3958762886597938, 0.088659793814433, 0.0]",15.3125,0.361317701,0.982613566,0.879464575,0.965919356,2.34E-16
Thymine,TYD,cluster3,"[0.0, 0.0, 0.025157232704402517, 0.016352201257861635, 0.06540880503144654, 0.025157232704402517, 0.16352201257861634, 0.27672955974842767, 0.05157232704402516, 0.026415094339622643, 0.0012578616352201257, 0.005031446540880503, 0.03270440251572327, 0.02012578616352201, 0.052830188679245285, 0.018867924528301886, 0.04025157232704402, 0.01761006289308176, 0.13584905660377358, 0.025157232704402517]","[0.11964735516372796, 0.04659949622166247, 0.10201511335012595, 0.20780856423173805, 0.44584382871536526, 0.07808564231738035, 0.0]",17.66666667,0.425584041,0.99320003,0.906110234,0.974771056,1.51E-16
Triphosphate,ATP,cluster1,"[0.00030079711234772146, 0.0031583696796510753, 0.00812152203338848, 0.008723116258083922, 0.0084223191457362, 0.01037750037599639, 0.017446232516167844, 0.0336892765829448, 0.0025567754549556325, 0.07264250263197473, 0.0013535870055647466, 0.006467137915476011, 0.06677695894119416, 0.05218829899232967, 0.03865242893668221, 0.1297939539780418, 0.08888554669875169, 0.20318844939088584, 0.19957888404271318, 0.04767634230711385]","[0.21996615905245348, 0.11659744654668512, 0.20596831256729733, 0.20089217043531765, 0.07137363482541148, 0.18520227657283495, 0.0]",14.51746725,0.33961412,0.922573054,0.873317292,0.923338494,5.40E-07
Triphosphate,CTP,cluster1,"[0.0, 0.0, 0.003968253968253968, 0.001984126984126984, 0.003968253968253968, 0.003968253968253968, 0.021825396825396824, 0.03571428571428571, 0.0, 0.03571428571428571, 0.001984126984126984, 0.003968253968253968, 0.07539682539682539, 0.047619047619047616, 0.01984126984126984, 0.12301587301587301, 0.057539682539682536, 0.19642857142857142, 0.30753968253968256, 0.05952380952380952]","[0.22023809523809523, 0.08531746031746032, 0.23214285714285715, 0.21825396825396826, 0.08134920634920635, 0.1626984126984127, 0.0]",10.72340426,0.236040085,0.839747221,0.878200165,0.890576994,8.78E-07
Triphosphate,DCT,cluster1,"[0.0, 0.0, 0.0, 0.005780346820809248, 0.0, 0.0, 0.0, 0.057803468208092484, 0.0, 0.0, 0.0, 0.0, 0.017341040462427744, 0.028901734104046242, 0.017341040462427744, 0.3468208092485549, 0.017341040462427744, 0.15606936416184972, 0.23699421965317918, 0.11560693641618497]","[0.2543352601156069, 0.14450867052023122, 0.19653179190751446, 0.1329479768786127, 0.10404624277456648, 0.1676300578034682, 0.0]",19.22222222,0.468049115,0.86340524,0.764396532,0.858687568,8.37E-06
Triphosphate,DGT,cluster1,"[0.0, 0.0, 0.027923211169284468, 0.005235602094240838, 0.02268760907504363, 0.006980802792321117, 0.008726003490401396, 0.027923211169284468, 0.0, 0.041884816753926704, 0.0, 0.0017452006980802793, 0.034904013961605584, 0.04013961605584642, 0.015706806282722512, 0.22338568935427575, 0.034904013961605584, 0.19895287958115182, 0.24956369982547993, 0.059336823734729496]","[0.2174721189591078, 0.12453531598513011, 0.1970260223048327, 0.22490706319702602, 0.0687732342007435, 0.16728624535315986, 0.0]",18.48387097,0.447892881,0.910357082,0.878041127,0.921019886,4.28E-07
Triphosphate,DTP,cluster1,"[0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0071301247771836, 0.017825311942959002, 0.049910873440285206, 0.0071301247771836, 0.0285204991087344, 0.0, 0.0, 0.030303030303030304, 0.0427807486631016, 0.0338680926916221, 0.1889483065953654, 0.04634581105169341, 0.22103386809269163, 0.26916221033868093, 0.05169340463458111]","[0.2192513368983957, 0.11229946524064172, 0.21568627450980393, 0.2014260249554367, 0.0855614973262032, 0.1657754010695187, 0.0]",15.58333333,0.368711173,0.930381014,0.902104159,0.936252559,1.50E-07
Triphosphate,GTP,cluster1,"[0.0, 0.0, 0.006798866855524079, 0.014164305949008499, 0.019263456090651557, 0.024362606232294616, 0.020396600566572238, 0.06742209631728045, 0.004532577903682719, 0.0339943342776204, 0.0022662889518413596, 0.0073654390934844195, 0.1048158640226629, 0.052691218130311614, 0.03286118980169972, 0.12294617563739377, 0.039093484419263455, 0.21926345609065157, 0.15920679886685551, 0.06855524079320113]","[0.21327283040272263, 0.09585933068633012, 0.16562677254679523, 0.2580828133862734, 0.11854792966534317, 0.14861032331253546, 0.0]",16.19266055,0.385345183,0.909937672,0.849802428,0.90824432,5.85E-08
Triphosphate,MGT,cluster1,"[0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.034482758620689655, 0.13793103448275862, 0.16091954022988506, 0.0, 0.05747126436781609, 0.0, 0.05747126436781609, 0.0, 0.022988505747126436, 0.034482758620689655, 0.0, 0.011494252873563218, 0.11494252873563218, 0.28735632183908044, 0.04597701149425287]","[0.13953488372093023, 0.03488372093023256, 0.1744186046511628, 0.20930232558139536, 0.27906976744186046, 0.16279069767441862, 0.0]",17.4,0.418304314,0.721201931,0.564225987,0.743794034,2.14E-05
Triphosphate,TTP,cluster1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02512562814070352, 0.12060301507537688, 0.0, 0.022613065326633167, 0.002512562814070352, 0.0, 0.04271356783919598, 0.03768844221105527, 0.01256281407035176, 0.13819095477386933, 0.05527638190954774, 0.27386934673366836, 0.24874371859296482, 0.020100502512562814]","[0.2236180904522613, 0.08542713567839195, 0.20100502512562815, 0.2135678391959799, 0.12311557788944724, 0.15326633165829145, 0.0]",12.06060606,0.272544325,0.902304022,0.873575396,0.903956994,1.16E-07
Triphosphate,UTP,cluster1,"[0.0, 0.0, 0.0018867924528301887, 0.005660377358490566, 0.005660377358490566, 0.011320754716981131, 0.011320754716981131, 0.020754716981132074, 0.0, 0.0509433962264151, 0.0037735849056603774, 0.007547169811320755, 0.06792452830188679, 0.07735849056603773, 0.007547169811320755, 0.1811320754716981, 0.052830188679245285, 0.24528301886792453, 0.18490566037735848, 0.06415094339622641]","[0.24574669187145556, 0.10396975425330812, 0.1890359168241966, 0.20226843100189035, 0.062381852551984876, 0.19659735349716445, 0.0]",13.25,0.305013562,0.897888007,0.863028631,0.910081758,1.09E-05
TriplyAllyl,ACD,cluster4,"[0.0, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.08333333333333333, 0.125, 0.05555555555555555, 0.125, 0.0, 0.0, 0.06944444444444445, 0.027777777777777776, 0.013888888888888888, 0.013888888888888888, 0.09722222222222222, 0.013888888888888888, 0.0, 0.041666666666666664, 0.0]","[0.08571428571428572, 0.014285714285714285, 0.05714285714285714, 0.4857142857142857, 0.2571428571428571, 0.1, 0.0]",10.28571429,0.224091597,NA,NA,NA,NA
Tris(hydroxymethyl)methane,BTB,cluster1,"[0.0, 0.0, 0.0, 0.02631578947368421, 0.0043859649122807015, 0.017543859649122806, 0.08771929824561403, 0.21929824561403508, 0.21929824561403508, 0.03508771929824561, 0.008771929824561403, 0.021929824561403508, 0.039473684210526314, 0.0043859649122807015, 0.02631578947368421, 0.08771929824561403, 0.11842105263157894, 0.008771929824561403, 0.017543859649122806, 0.05701754385964912]","[0.12195121951219512, 0.08780487804878048, 0.11707317073170732, 0.1073170731707317, 0.4146341463414634, 0.15121951219512195, 0.0]",20.72727273,0.509135453,NA,NA,NA,NA
Uracil,DUP,cluster3,"[0.0, 0.0, 0.012195121951219513, 0.18902439024390244, 0.07317073170731707, 0.012195121951219513, 0.16463414634146342, 0.07317073170731707, 0.04878048780487805, 0.09146341463414634, 0.0, 0.04878048780487805, 0.018292682926829267, 0.036585365853658534, 0.08536585365853659, 0.03048780487804878, 0.0, 0.054878048780487805, 0.036585365853658534, 0.024390243902439025]","[0.08641975308641975, 0.06790123456790123, 0.08641975308641975, 0.345679012345679, 0.2839506172839506, 0.12962962962962962, 0.0]",10.93333333,0.241770934,0.896865163,0.559537437,0.851521402,8.03E-08
Uracil,GDU,cluster1,"[0.0, 0.0, 0.019230769230769232, 0.04487179487179487, 0.07051282051282051, 0.0641025641025641, 0.32051282051282054, 0.16025641025641027, 0.0, 0.07051282051282051, 0.00641025641025641, 0.03205128205128205, 0.01282051282051282, 0.00641025641025641, 0.05128205128205128, 0.03205128205128205, 0.0, 0.02564102564102564, 0.08333333333333333, 0.0]","[0.045454545454545456, 0.032467532467532464, 0.09090909090909091, 0.23376623376623376, 0.4805194805194805, 0.11688311688311688, 0.0]",12,0.270889842,0.867432259,0.679488809,0.838887698,1.93E-06
Uracil,GMP,cluster2,"[0.0, 0.0, 0.0, 0.09883720930232558, 0.0872093023255814, 0.0755813953488372, 0.19186046511627908, 0.05813953488372093, 0.0, 0.11046511627906977, 0.0, 0.01744186046511628, 0.0, 0.040697674418604654, 0.0, 0.05232558139534884, 0.12790697674418605, 0.023255813953488372, 0.06395348837209303, 0.05232558139534884]","[0.10465116279069768, 0.0872093023255814, 0.09883720930232558, 0.3023255813953488, 0.28488372093023256, 0.12209302325581395, 0.0]",14.33333333,0.334587453,0.939858477,0.599889152,0.883465519,5.90E-09
Uracil,U5P,cluster3,"[0.0, 0.0, 0.0375, 0.05714285714285714, 0.05, 0.05714285714285714, 0.11071428571428571, 0.08035714285714286, 0.07142857142857142, 0.055357142857142855, 0.0017857142857142857, 0.04285714285714286, 0.048214285714285716, 0.017857142857142856, 0.025, 0.09821428571428571, 0.030357142857142857, 0.06785714285714285, 0.0875, 0.060714285714285714]","[0.1068840579710145, 0.08514492753623189, 0.10326086956521739, 0.29891304347826086, 0.2753623188405797, 0.13043478260869565, 0.0]",13.33333333,0.307288477,0.940102461,0.604243331,0.896138927,1.88E-08
Uracil,UDP,cluster2,"[0.0, 0.0, 0.020618556701030927, 0.04520222045995242, 0.05313243457573354, 0.06106264869151467, 0.168913560666138, 0.14908802537668517, 0.08881839809674862, 0.047581284694686754, 0.007137192704203013, 0.02141157811260904, 0.028548770816812053, 0.01586042823156225, 0.05551149881046788, 0.05313243457573354, 0.014274385408406027, 0.028548770816812053, 0.09199048374306107, 0.04916732751784298]","[0.0848, 0.0584, 0.1048, 0.2472, 0.3944, 0.1104, 0.0]",12.24271845,0.277515807,0.922007075,0.708609781,0.899006832,2.65E-09
Uracil,UMP,cluster1,"[0.0, 0.0, 0.012578616352201259, 0.11635220125786164, 0.059748427672955975, 0.040880503144654086, 0.11635220125786164, 0.06289308176100629, 0.059748427672955975, 0.1289308176100629, 0.025157232704402517, 0.025157232704402517, 0.006289308176100629, 0.0220125786163522, 0.09748427672955975, 0.009433962264150943, 0.025157232704402517, 0.025157232704402517, 0.07232704402515723, 0.09433962264150944]","[0.0761904761904762, 0.10158730158730159, 0.13015873015873017, 0.273015873015873, 0.26666666666666666, 0.1523809523809524, 0.0]",13.25,0.305013562,0.929699975,0.566970898,0.879482705,6.02E-08
